"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,-1,4,3,85,85,0.672058247603182,0.0786657760634752,0.0483827395293322,0.15,2000,"PRO_Taxa00042","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.403367875647668
1,0,1,0,4,3,94,94,0.651026810590653,0.0191137076052256,0,0.396,2000,"PRO_Taxa00042","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.617454077253219
2,1,1,-2,5,4,65,65,0.81984760057432,0.067488105769885,0.0522135199657917,0.0535,2000,"PRO_Taxa00043","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.304171361502347
2,1,1,-1,5,4,75,75,0.661038428154306,0.042724293069996,0.0117320471308411,0.3055,2000,"PRO_Taxa00043","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.53982563229572
2,1,1,0,5,4,84,84,0.572886281922548,-0.0272082182029686,0,1,2000,"PRO_Taxa00043","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,75,75,0.746767230278239,0.0378136785811231,0.0233782378964606,0.148,2000,"PRO_Taxa00044","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.40336384096024
1,0,1,-1,4,3,85,85,0.666394041996105,0.0871296405806409,0.0633554558449665,0.0845,2000,"PRO_Taxa00044","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.344157511210762
1,0,1,0,4,3,94,94,0.626745359642161,0.0571241994995606,0.033956003110489,0.157,2000,"PRO_Taxa00044","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.409168579626973
1,0,1,-2,4,3,75,75,0.754786596572184,0.0271321533532531,0.00306272617134131,0.315,2000,"PRO_Taxa00045","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.546154119318182
1,0,1,-1,4,3,85,85,0.648904666990063,0.113724977053918,0.086945538597581,0.048,2000,"PRO_Taxa00045","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.296571428571429
1,0,1,0,4,3,94,94,0.589066083588645,0.119126159065133,0.0922116065697836,0.039,2000,"PRO_Taxa00045","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.277033783783784
